New_File_Name,Event_Count
00553-00-B001-1.LMD,100000
00554-00-B001-1.LMD,100000
00555-00-B001-1.LMD,100000
00556-00-B001-1.LMD,100000
00557-00-B001-1.LMD,191797
00558-00-B001-1.LMD,100000
00559-00-B001-1.LMD,100000
00560-00-B001-1.LMD,100000
00561-00-B001-1.LMD,94149
00562-00-B001-1.LMD,100000
00563-00-B001-1.LMD,100000
00564-00-B001-1.LMD,196672
00565-00-B001-1.LMD,100000
00566-00-B001-1.LMD,100000
00567-00-B001-1.LMD,100000
00568-00-B001-1.LMD,47026
00569-00-B001-1.LMD,100000
00569-01-B001-1.LMD,107395
00569-02-B002-1.LMD,111724
00569-03-B003-1.LMD,106935
00569-04-B004-1.LMD,108222
00570-00-B001-1.LMD,100299
00571-00-B001-1.LMD,100000
00572-00-B001-1.LMD,100000
00573-00-B001-1.LMD,100000
00573-01-B002-1.LMD,100000
00573-01-B002-2.LMD,96224
00573-02-B003-1.LMD,92224
00574-00-B001-1.LMD,100000
00575-00-B001-1.LMD,112874
00576-00-B001-1.LMD,100000
00576-01-B002-1.LMD,100000
00576-02-B003-1.LMD,100000
00576-03-B004-1.LMD,100000
00576-04-B005-1.LMD,100000
00576-05-B006-1.LMD,100000
00576-06-B007-1.LMD,100000
00576-07-B008-1.LMD,100000
00576-08-B007-1.LMD,100000
00576-09-B002-1.LMD,82999
00576-10-B011-1.LMD,100000
00576-11-B008-1.LMD,101324
00576-12-B012-1.LMD,105749
00577-00-B001-1.LMD,100000
00578-00-B001-1.LMD,100000
00579-00-B001-1.LMD,100000
00580-00-B001-1.LMD,99149
00580-00-B001-2.LMD,5051
00581-00-B001-1.LMD,108649
00581-01-B002-1.LMD,104374
00581-01-B002-2.LMD,25201
00582-00-B001-1.LMD,100000
00583-00-B001-1.LMD,100000
00584-00-B001-1.LMD,100000
00585-00-B001-1.LMD,100000
00586-00-B001-1.LMD,113349
00587-00-B001-1.LMD,79874
